created_at,symbol,name,price,currency,source
2022-09-07,HG=F,Miedź,3.434,USD,investing_com
2022-09-06,HG=F,Miedź,3.4645,USD,investing_com
2022-09-05,HG=F,Miedź,3.4535,USD,investing_com
2022-09-04,HG=F,Miedź,3.3887,USD,investing_com
2022-09-02,HG=F,Miedź,3.417,USD,investing_com
2022-09-01,HG=F,Miedź,3.4085,USD,investing_com
2022-08-31,HG=F,Miedź,3.519,USD,investing_com
2022-08-30,HG=F,Miedź,3.5495,USD,investing_com
2022-08-29,HG=F,Miedź,3.6085,USD,investing_com
2022-08-26,HG=F,Miedź,3.697,USD,investing_com
2022-08-25,HG=F,Miedź,3.6985,USD,investing_com
2022-08-24,HG=F,Miedź,3.648,USD,investing_com
2022-08-23,HG=F,Miedź,3.696,USD,investing_com
2022-08-22,HG=F,Miedź,3.653,USD,investing_com
2022-08-19,HG=F,Miedź,3.6685,USD,investing_com
2022-08-18,HG=F,Miedź,3.6335,USD,investing_com
2022-08-17,HG=F,Miedź,3.587,USD,investing_com
2022-08-16,HG=F,Miedź,3.6265,USD,investing_com
2022-08-15,HG=F,Miedź,3.6215,USD,investing_com
2022-08-12,HG=F,Miedź,3.6735,USD,investing_com
2022-08-11,HG=F,Miedź,3.7115,USD,investing_com
2022-08-10,HG=F,Miedź,3.6555,USD,investing_com
2022-08-09,HG=F,Miedź,3.5925,USD,investing_com
2022-08-08,HG=F,Miedź,3.593,USD,investing_com
2022-08-05,HG=F,Miedź,3.559,USD,investing_com
2022-08-04,HG=F,Miedź,3.488,USD,investing_com
2022-08-03,HG=F,Miedź,3.472,USD,investing_com
2022-08-02,HG=F,Miedź,3.5225,USD,investing_com
2022-08-01,HG=F,Miedź,3.547,USD,investing_com
2022-07-29,HG=F,Miedź,3.575,USD,investing_com
2022-07-28,HG=F,Miedź,3.481,USD,investing_com
2022-07-27,HG=F,Miedź,3.43,USD,investing_com
2022-07-26,HG=F,Miedź,3.3845,USD,investing_com
2022-07-25,HG=F,Miedź,3.3545,USD,investing_com
2022-07-22,HG=F,Miedź,3.3495,USD,investing_com
2022-07-21,HG=F,Miedź,3.2985,USD,investing_com
2022-07-20,HG=F,Miedź,3.325,USD,investing_com
2022-07-19,HG=F,Miedź,3.291,USD,investing_com
2022-07-18,HG=F,Miedź,3.346,USD,investing_com
2022-07-15,HG=F,Miedź,3.234,USD,investing_com
2022-07-14,HG=F,Miedź,3.2115,USD,investing_com
2022-07-13,HG=F,Miedź,3.3225,USD,investing_com
2022-07-12,HG=F,Miedź,3.288,USD,investing_com
2022-07-11,HG=F,Miedź,3.4305,USD,investing_com
2022-07-08,HG=F,Miedź,3.522,USD,investing_com
2022-07-07,HG=F,Miedź,3.572,USD,investing_com
2022-07-06,HG=F,Miedź,3.408,USD,investing_com
2022-07-05,HG=F,Miedź,3.415,USD,investing_com
2022-07-04,HG=F,Miedź,3.584,USD,investing_com
2022-07-03,HG=F,Miedź,3.6115,USD,investing_com
2022-07-01,HG=F,Miedź,3.604,USD,investing_com
2022-06-30,HG=F,Miedź,3.71,USD,investing_com
2022-06-29,HG=F,Miedź,3.7805,USD,investing_com
2022-06-28,HG=F,Miedź,3.7785,USD,investing_com
2022-06-27,HG=F,Miedź,3.764,USD,investing_com
2022-06-24,HG=F,Miedź,3.744,USD,investing_com
2022-06-23,HG=F,Miedź,3.7425,USD,investing_com
2022-06-22,HG=F,Miedź,3.947,USD,investing_com
2022-06-21,HG=F,Miedź,4.0445,USD,investing_com
2022-06-20,HG=F,Miedź,4.011,USD,investing_com
2022-06-19,HG=F,Miedź,4.0375,USD,investing_com
2022-06-17,HG=F,Miedź,4.022,USD,investing_com
2022-06-16,HG=F,Miedź,4.118,USD,investing_com
2022-06-15,HG=F,Miedź,4.1735,USD,investing_com
2022-06-14,HG=F,Miedź,4.1665,USD,investing_com
2022-06-13,HG=F,Miedź,4.2195,USD,investing_com
2022-06-10,HG=F,Miedź,4.3025,USD,investing_com
2022-06-09,HG=F,Miedź,4.386,USD,investing_com
2022-06-08,HG=F,Miedź,4.4545,USD,investing_com
2022-06-07,HG=F,Miedź,4.4395,USD,investing_com
2022-06-06,HG=F,Miedź,4.439,USD,investing_com
2022-06-03,HG=F,Miedź,4.4765,USD,investing_com
2022-06-02,HG=F,Miedź,4.555,USD,investing_com
2022-06-01,HG=F,Miedź,4.3295,USD,investing_com
2022-05-31,HG=F,Miedź,4.299,USD,investing_com
2022-05-30,HG=F,Miedź,4.334,USD,investing_com
2022-05-29,HG=F,Miedź,4.3232,USD,investing_com
2022-05-27,HG=F,Miedź,4.3065,USD,investing_com
2022-05-26,HG=F,Miedź,4.259,USD,investing_com
2022-05-25,HG=F,Miedź,4.2545,USD,investing_com
2022-05-24,HG=F,Miedź,4.305,USD,investing_com
2022-05-23,HG=F,Miedź,4.3455,USD,investing_com
2022-05-20,HG=F,Miedź,4.275,USD,investing_com
2022-05-19,HG=F,Miedź,4.283,USD,investing_com
2022-05-18,HG=F,Miedź,4.1785,USD,investing_com
2022-05-17,HG=F,Miedź,4.239,USD,investing_com
2022-05-16,HG=F,Miedź,4.1915,USD,investing_com
2022-05-13,HG=F,Miedź,4.175,USD,investing_com
2022-05-12,HG=F,Miedź,4.1005,USD,investing_com
2022-05-11,HG=F,Miedź,4.209,USD,investing_com
2022-05-10,HG=F,Miedź,4.1545,USD,investing_com
2022-05-09,HG=F,Miedź,4.1935,USD,investing_com
2022-05-06,HG=F,Miedź,4.267,USD,investing_com
2022-05-05,HG=F,Miedź,4.2915,USD,investing_com
2022-05-04,HG=F,Miedź,4.338,USD,investing_com
2022-05-03,HG=F,Miedź,4.283,USD,investing_com
2022-05-02,HG=F,Miedź,4.268,USD,investing_com
2022-04-29,HG=F,Miedź,4.4085,USD,investing_com
2022-04-28,HG=F,Miedź,4.4335,USD,investing_com
2022-04-27,HG=F,Miedź,4.467,USD,investing_com
2022-04-26,HG=F,Miedź,4.4535,USD,investing_com
2022-04-25,HG=F,Miedź,4.462,USD,investing_com
2022-04-22,HG=F,Miedź,4.5925,USD,investing_com
2022-04-21,HG=F,Miedź,4.7135,USD,investing_com
2022-04-20,HG=F,Miedź,4.6645,USD,investing_com
2022-04-19,HG=F,Miedź,4.7295,USD,investing_com
2022-04-18,HG=F,Miedź,4.812,USD,investing_com
2022-04-15,HG=F,Miedź,4.7205,USD,investing_com
2022-04-14,HG=F,Miedź,4.732,USD,investing_com
2022-04-13,HG=F,Miedź,4.7215,USD,investing_com
2022-04-12,HG=F,Miedź,4.7195,USD,investing_com
2022-04-11,HG=F,Miedź,4.641,USD,investing_com
2022-04-08,HG=F,Miedź,4.7315,USD,investing_com
2022-04-07,HG=F,Miedź,4.704,USD,investing_com
2022-04-06,HG=F,Miedź,4.741,USD,investing_com
2022-04-05,HG=F,Miedź,4.7965,USD,investing_com
2022-04-04,HG=F,Miedź,4.7825,USD,investing_com
2022-04-01,HG=F,Miedź,4.6905,USD,investing_com
2022-03-31,HG=F,Miedź,4.752,USD,investing_com
2022-03-30,HG=F,Miedź,4.7525,USD,investing_com
2022-03-29,HG=F,Miedź,4.731,USD,investing_com
2022-03-28,HG=F,Miedź,4.7255,USD,investing_com
2022-03-25,HG=F,Miedź,4.6985,USD,investing_com
2022-03-24,HG=F,Miedź,4.7425,USD,investing_com
2022-03-23,HG=F,Miedź,4.7765,USD,investing_com
2022-03-22,HG=F,Miedź,4.7,USD,investing_com
2022-03-21,HG=F,Miedź,4.7105,USD,investing_com
2022-03-18,HG=F,Miedź,4.7395,USD,investing_com
2022-03-17,HG=F,Miedź,4.702,USD,investing_com
2022-03-16,HG=F,Miedź,4.6005,USD,investing_com
2022-03-15,HG=F,Miedź,4.513,USD,investing_com
2022-03-14,HG=F,Miedź,4.523,USD,investing_com
2022-03-11,HG=F,Miedź,4.6255,USD,investing_com
2022-03-10,HG=F,Miedź,4.6525,USD,investing_com
2022-03-09,HG=F,Miedź,4.5725,USD,investing_com
2022-03-08,HG=F,Miedź,4.71,USD,investing_com
2022-03-07,HG=F,Miedź,4.731,USD,investing_com
2022-03-04,HG=F,Miedź,4.9375,USD,investing_com
2022-03-03,HG=F,Miedź,4.7815,USD,investing_com
2022-03-02,HG=F,Miedź,4.6655,USD,investing_com
2022-03-01,HG=F,Miedź,4.5965,USD,investing_com
2022-02-28,HG=F,Miedź,4.4545,USD,investing_com
2022-02-25,HG=F,Miedź,4.485,USD,investing_com
2022-02-24,HG=F,Miedź,4.458,USD,investing_com
2022-02-23,HG=F,Miedź,4.4855,USD,investing_com
2022-02-22,HG=F,Miedź,4.5145,USD,investing_com
2022-02-21,HG=F,Miedź,4.4805,USD,investing_com
2022-02-20,HG=F,Miedź,4.5205,USD,investing_com
2022-02-18,HG=F,Miedź,4.524,USD,investing_com
2022-02-17,HG=F,Miedź,4.5265,USD,investing_com
2022-02-16,HG=F,Miedź,4.5395,USD,investing_com
2022-02-15,HG=F,Miedź,4.5345,USD,investing_com
2022-02-14,HG=F,Miedź,4.507,USD,investing_com
2022-02-11,HG=F,Miedź,4.5085,USD,investing_com
2022-02-10,HG=F,Miedź,4.658,USD,investing_com
2022-02-09,HG=F,Miedź,4.602,USD,investing_com
2022-02-08,HG=F,Miedź,4.4645,USD,investing_com
2022-02-07,HG=F,Miedź,4.4675,USD,investing_com
2022-02-04,HG=F,Miedź,4.49,USD,investing_com
2022-02-03,HG=F,Miedź,4.472,USD,investing_com
2022-02-02,HG=F,Miedź,4.4935,USD,investing_com
2022-02-01,HG=F,Miedź,4.4315,USD,investing_com
2022-01-31,HG=F,Miedź,4.3265,USD,investing_com
2022-01-28,HG=F,Miedź,4.3125,USD,investing_com
2022-01-27,HG=F,Miedź,4.4235,USD,investing_com
2022-01-26,HG=F,Miedź,4.515,USD,investing_com
2022-01-25,HG=F,Miedź,4.45,USD,investing_com
2022-01-24,HG=F,Miedź,4.4125,USD,investing_com
2022-01-21,HG=F,Miedź,4.524,USD,investing_com
2022-01-20,HG=F,Miedź,4.5825,USD,investing_com
2022-01-19,HG=F,Miedź,4.47,USD,investing_com
2022-01-18,HG=F,Miedź,4.3825,USD,investing_com
2022-01-17,HG=F,Miedź,4.4335,USD,investing_com
2022-01-16,HG=F,Miedź,4.4435,USD,investing_com
2022-01-14,HG=F,Miedź,4.4205,USD,investing_com
2022-01-13,HG=F,Miedź,4.546,USD,investing_com
2022-01-12,HG=F,Miedź,4.5765,USD,investing_com
2022-01-11,HG=F,Miedź,4.429,USD,investing_com
2022-01-10,HG=F,Miedź,4.352,USD,investing_com
2022-01-07,HG=F,Miedź,4.41,USD,investing_com
2022-01-06,HG=F,Miedź,4.3545,USD,investing_com
2022-01-05,HG=F,Miedź,4.4135,USD,investing_com
2022-01-04,HG=F,Miedź,4.475,USD,investing_com
2022-01-03,HG=F,Miedź,4.4215,USD,investing_com
2021-12-31,HG=F,Miedź,4.4635,USD,investing_com
2021-12-30,HG=F,Miedź,4.3925,USD,investing_com
2021-12-29,HG=F,Miedź,4.41,USD,investing_com
2021-12-28,HG=F,Miedź,4.4295,USD,investing_com
2021-12-27,HG=F,Miedź,4.4695,USD,investing_com
2021-12-24,HG=F,Miedź,4.405,USD,investing_com
2021-12-23,HG=F,Miedź,4.3895,USD,investing_com
2021-12-22,HG=F,Miedź,4.389,USD,investing_com
2021-12-21,HG=F,Miedź,4.3425,USD,investing_com
2021-12-20,HG=F,Miedź,4.29,USD,investing_com
2021-12-17,HG=F,Miedź,4.2925,USD,investing_com
2021-12-16,HG=F,Miedź,4.3025,USD,investing_com
2021-12-15,HG=F,Miedź,4.1805,USD,investing_com
2021-12-14,HG=F,Miedź,4.255,USD,investing_com
2021-12-13,HG=F,Miedź,4.2815,USD,investing_com
2021-12-10,HG=F,Miedź,4.285,USD,investing_com
2021-12-09,HG=F,Miedź,4.332,USD,investing_com
2021-12-08,HG=F,Miedź,4.3925,USD,investing_com
2021-12-07,HG=F,Miedź,4.339,USD,investing_com
2021-12-06,HG=F,Miedź,4.3375,USD,investing_com
2021-12-03,HG=F,Miedź,4.266,USD,investing_com
2021-12-02,HG=F,Miedź,4.2995,USD,investing_com
2021-12-01,HG=F,Miedź,4.247,USD,investing_com
2021-11-30,HG=F,Miedź,4.2805,USD,investing_com
2021-11-29,HG=F,Miedź,4.3415,USD,investing_com
2021-11-26,HG=F,Miedź,4.2875,USD,investing_com
2021-11-25,HG=F,Miedź,4.44,USD,investing_com
2021-11-24,HG=F,Miedź,4.4645,USD,investing_com
2021-11-23,HG=F,Miedź,4.4235,USD,investing_com
2021-11-22,HG=F,Miedź,4.3975,USD,investing_com
2021-11-19,HG=F,Miedź,4.4,USD,investing_com
2021-11-18,HG=F,Miedź,4.305,USD,investing_com
2021-11-17,HG=F,Miedź,4.268,USD,investing_com
2021-11-16,HG=F,Miedź,4.3545,USD,investing_com
2021-11-15,HG=F,Miedź,4.4005,USD,investing_com
2021-11-12,HG=F,Miedź,4.447,USD,investing_com
2021-11-11,HG=F,Miedź,4.398,USD,investing_com
2021-11-10,HG=F,Miedź,4.323,USD,investing_com
2021-11-09,HG=F,Miedź,4.3725,USD,investing_com
2021-11-08,HG=F,Miedź,4.3945,USD,investing_com
2021-11-05,HG=F,Miedź,4.3355,USD,investing_com
2021-11-04,HG=F,Miedź,4.309,USD,investing_com
2021-11-03,HG=F,Miedź,4.309,USD,investing_com
2021-11-02,HG=F,Miedź,4.3515,USD,investing_com
2021-11-01,HG=F,Miedź,4.379,USD,investing_com
2021-10-29,HG=F,Miedź,4.359,USD,investing_com
2021-10-28,HG=F,Miedź,4.4275,USD,investing_com
2021-10-27,HG=F,Miedź,4.3895,USD,investing_com
2021-10-26,HG=F,Miedź,4.486,USD,investing_com
2021-10-25,HG=F,Miedź,4.528,USD,investing_com
2021-10-22,HG=F,Miedź,4.498,USD,investing_com
2021-10-21,HG=F,Miedź,4.5585,USD,investing_com
2021-10-20,HG=F,Miedź,4.7345,USD,investing_com
2021-10-19,HG=F,Miedź,4.703,USD,investing_com
2021-10-18,HG=F,Miedź,4.7255,USD,investing_com
2021-10-15,HG=F,Miedź,4.7295,USD,investing_com
2021-10-14,HG=F,Miedź,4.6315,USD,investing_com
2021-10-13,HG=F,Miedź,4.516,USD,investing_com
2021-10-12,HG=F,Miedź,4.3255,USD,investing_com
2021-10-11,HG=F,Miedź,4.3665,USD,investing_com
2021-10-08,HG=F,Miedź,4.2755,USD,investing_com
2021-10-07,HG=F,Miedź,4.2435,USD,investing_com
2021-10-06,HG=F,Miedź,4.1475,USD,investing_com
2021-10-05,HG=F,Miedź,4.1925,USD,investing_com
2021-10-04,HG=F,Miedź,4.2385,USD,investing_com
2021-10-01,HG=F,Miedź,4.1885,USD,investing_com
2021-09-30,HG=F,Miedź,4.089,USD,investing_com
2021-09-29,HG=F,Miedź,4.199,USD,investing_com
2021-09-28,HG=F,Miedź,4.2485,USD,investing_com
2021-09-27,HG=F,Miedź,4.291,USD,investing_com
2021-09-24,HG=F,Miedź,4.2845,USD,investing_com
2021-09-23,HG=F,Miedź,4.231,USD,investing_com
2021-09-22,HG=F,Miedź,4.252,USD,investing_com
2021-09-21,HG=F,Miedź,4.126,USD,investing_com
2021-09-20,HG=F,Miedź,4.1135,USD,investing_com
2021-09-17,HG=F,Miedź,4.2445,USD,investing_com
2021-09-16,HG=F,Miedź,4.28,USD,investing_com
2021-09-15,HG=F,Miedź,4.404,USD,investing_com
2021-09-14,HG=F,Miedź,4.319,USD,investing_com
2021-09-13,HG=F,Miedź,4.365,USD,investing_com
2021-09-10,HG=F,Miedź,4.45,USD,investing_com
2021-09-09,HG=F,Miedź,4.284,USD,investing_com
2021-09-08,HG=F,Miedź,4.2325,USD,investing_com
2021-09-07,HG=F,Miedź,4.2795,USD,investing_com
2021-09-06,HG=F,Miedź,4.332,USD,investing_com
2021-09-05,HG=F,Miedź,4.3325,USD,investing_com
2021-09-03,HG=F,Miedź,4.331,USD,investing_com
2021-09-02,HG=F,Miedź,4.2995,USD,investing_com
2021-09-01,HG=F,Miedź,4.274,USD,investing_com
2021-08-31,HG=F,Miedź,4.37,USD,investing_com
2021-08-30,HG=F,Miedź,4.371,USD,investing_com
2021-08-27,HG=F,Miedź,4.3235,USD,investing_com
2021-08-26,HG=F,Miedź,4.252,USD,investing_com
2021-08-25,HG=F,Miedź,4.27,USD,investing_com
2021-08-24,HG=F,Miedź,4.26,USD,investing_com
2021-08-23,HG=F,Miedź,4.221,USD,investing_com
2021-08-20,HG=F,Miedź,4.1255,USD,investing_com
2021-08-19,HG=F,Miedź,4.0405,USD,investing_com
2021-08-18,HG=F,Miedź,4.117,USD,investing_com
2021-08-17,HG=F,Miedź,4.2015,USD,investing_com
2021-08-16,HG=F,Miedź,4.32,USD,investing_com
2021-08-13,HG=F,Miedź,4.3825,USD,investing_com
2021-08-12,HG=F,Miedź,4.35,USD,investing_com
2021-08-11,HG=F,Miedź,4.36,USD,investing_com
2021-08-10,HG=F,Miedź,4.346,USD,investing_com
2021-08-09,HG=F,Miedź,4.282,USD,investing_com
2021-08-06,HG=F,Miedź,4.339,USD,investing_com
2021-08-05,HG=F,Miedź,4.334,USD,investing_com
2021-08-04,HG=F,Miedź,4.3215,USD,investing_com
2021-08-03,HG=F,Miedź,4.3755,USD,investing_com
2021-08-02,HG=F,Miedź,4.418,USD,investing_com
2021-07-30,HG=F,Miedź,4.4655,USD,investing_com
2021-07-29,HG=F,Miedź,4.5075,USD,investing_com
2021-07-28,HG=F,Miedź,4.482,USD,investing_com
2021-07-27,HG=F,Miedź,4.5445,USD,investing_com
2021-07-26,HG=F,Miedź,4.585,USD,investing_com
2021-07-23,HG=F,Miedź,4.4,USD,investing_com
2021-07-22,HG=F,Miedź,4.3375,USD,investing_com
2021-07-21,HG=F,Miedź,4.272,USD,investing_com
2021-07-20,HG=F,Miedź,4.263,USD,investing_com
2021-07-19,HG=F,Miedź,4.2015,USD,investing_com
2021-07-16,HG=F,Miedź,4.323,USD,investing_com
2021-07-15,HG=F,Miedź,4.323,USD,investing_com
2021-07-14,HG=F,Miedź,4.2675,USD,investing_com
2021-07-13,HG=F,Miedź,4.307,USD,investing_com
2021-07-12,HG=F,Miedź,4.316,USD,investing_com
2021-07-09,HG=F,Miedź,4.3455,USD,investing_com
2021-07-08,HG=F,Miedź,4.2645,USD,investing_com
2021-07-07,HG=F,Miedź,4.3225,USD,investing_com
2021-07-06,HG=F,Miedź,4.251,USD,investing_com
2021-07-05,HG=F,Miedź,4.344,USD,investing_com
2021-07-02,HG=F,Miedź,4.276,USD,investing_com
2021-07-01,HG=F,Miedź,4.236,USD,investing_com
2021-06-30,HG=F,Miedź,4.289,USD,investing_com
2021-06-29,HG=F,Miedź,4.2645,USD,investing_com
2021-06-28,HG=F,Miedź,4.28,USD,investing_com
2021-06-25,HG=F,Miedź,4.2905,USD,investing_com
2021-06-24,HG=F,Miedź,4.307,USD,investing_com
2021-06-23,HG=F,Miedź,4.3265,USD,investing_com
2021-06-22,HG=F,Miedź,4.2245,USD,investing_com
2021-06-21,HG=F,Miedź,4.1845,USD,investing_com
2021-06-18,HG=F,Miedź,4.1615,USD,investing_com
2021-06-17,HG=F,Miedź,4.1825,USD,investing_com
2021-06-16,HG=F,Miedź,4.3885,USD,investing_com
2021-06-15,HG=F,Miedź,4.3375,USD,investing_com
2021-06-14,HG=F,Miedź,4.531,USD,investing_com
2021-06-11,HG=F,Miedź,4.5415,USD,investing_com
2021-06-10,HG=F,Miedź,4.489,USD,investing_com
2021-06-09,HG=F,Miedź,4.5345,USD,investing_com
2021-06-08,HG=F,Miedź,4.559,USD,investing_com
2021-06-07,HG=F,Miedź,4.5295,USD,investing_com
2021-06-04,HG=F,Miedź,4.5315,USD,investing_com
2021-06-03,HG=F,Miedź,4.4665,USD,investing_com
2021-06-02,HG=F,Miedź,4.595,USD,investing_com
2021-06-01,HG=F,Miedź,4.6565,USD,investing_com
2021-05-31,HG=F,Miedź,4.681,USD,investing_com
2021-05-30,HG=F,Miedź,4.6937,USD,investing_com
2021-05-28,HG=F,Miedź,4.681,USD,investing_com
2021-05-27,HG=F,Miedź,4.666,USD,investing_com
2021-05-26,HG=F,Miedź,4.5295,USD,investing_com
2021-05-25,HG=F,Miedź,4.5065,USD,investing_com
2021-05-24,HG=F,Miedź,4.5255,USD,investing_com
2021-05-21,HG=F,Miedź,4.481,USD,investing_com
2021-05-20,HG=F,Miedź,4.568,USD,investing_com
2021-05-19,HG=F,Miedź,4.5765,USD,investing_com
2021-05-18,HG=F,Miedź,4.7255,USD,investing_com
2021-05-17,HG=F,Miedź,4.7115,USD,investing_com
2021-05-14,HG=F,Miedź,4.6545,USD,investing_com
2021-05-13,HG=F,Miedź,4.6905,USD,investing_com
2021-05-12,HG=F,Miedź,4.736,USD,investing_com
2021-05-11,HG=F,Miedź,4.762,USD,investing_com
2021-05-10,HG=F,Miedź,4.716,USD,investing_com
2021-05-07,HG=F,Miedź,4.7485,USD,investing_com
2021-05-06,HG=F,Miedź,4.6025,USD,investing_com
2021-05-05,HG=F,Miedź,4.524,USD,investing_com
2021-05-04,HG=F,Miedź,4.5215,USD,investing_com
2021-05-03,HG=F,Miedź,4.5285,USD,investing_com
2021-04-30,HG=F,Miedź,4.468,USD,investing_com
2021-04-29,HG=F,Miedź,4.4865,USD,investing_com
2021-04-28,HG=F,Miedź,4.498,USD,investing_com
2021-04-27,HG=F,Miedź,4.487,USD,investing_com
2021-04-26,HG=F,Miedź,4.443,USD,investing_com
2021-04-23,HG=F,Miedź,4.34,USD,investing_com
2021-04-22,HG=F,Miedź,4.278,USD,investing_com
2021-04-21,HG=F,Miedź,4.2845,USD,investing_com
2021-04-20,HG=F,Miedź,4.219,USD,investing_com
2021-04-19,HG=F,Miedź,4.243,USD,investing_com
2021-04-16,HG=F,Miedź,4.172,USD,investing_com
2021-04-15,HG=F,Miedź,4.223,USD,investing_com
2021-04-14,HG=F,Miedź,4.1315,USD,investing_com
2021-04-13,HG=F,Miedź,4.0365,USD,investing_com
2021-04-12,HG=F,Miedź,4.0225,USD,investing_com
2021-04-09,HG=F,Miedź,4.0445,USD,investing_com
2021-04-08,HG=F,Miedź,4.099,USD,investing_com
2021-04-07,HG=F,Miedź,4.0575,USD,investing_com
2021-04-06,HG=F,Miedź,4.118,USD,investing_com
2021-04-05,HG=F,Miedź,4.1395,USD,investing_com
2021-04-01,HG=F,Miedź,3.994,USD,investing_com
2021-03-31,HG=F,Miedź,4.0,USD,investing_com
2021-03-30,HG=F,Miedź,3.982,USD,investing_com
2021-03-29,HG=F,Miedź,4.0345,USD,investing_com
2021-03-26,HG=F,Miedź,4.068,USD,investing_com
2021-03-25,HG=F,Miedź,3.978,USD,investing_com
2021-03-24,HG=F,Miedź,4.064,USD,investing_com
2021-03-23,HG=F,Miedź,4.0795,USD,investing_com
2021-03-22,HG=F,Miedź,4.1395,USD,investing_com
2021-03-19,HG=F,Miedź,4.113,USD,investing_com
2021-03-18,HG=F,Miedź,4.108,USD,investing_com
2021-03-17,HG=F,Miedź,4.119,USD,investing_com
2021-03-16,HG=F,Miedź,4.0715,USD,investing_com
2021-03-15,HG=F,Miedź,4.1405,USD,investing_com
2021-03-12,HG=F,Miedź,4.14,USD,investing_com
2021-03-11,HG=F,Miedź,4.139,USD,investing_com
2021-03-10,HG=F,Miedź,4.0325,USD,investing_com
2021-03-09,HG=F,Miedź,4.0085,USD,investing_com
2021-03-08,HG=F,Miedź,4.093,USD,investing_com
2021-03-05,HG=F,Miedź,4.0755,USD,investing_com
2021-03-04,HG=F,Miedź,3.9785,USD,investing_com
2021-03-03,HG=F,Miedź,4.142,USD,investing_com
2021-03-02,HG=F,Miedź,4.222,USD,investing_com
2021-03-01,HG=F,Miedź,4.113,USD,investing_com
2021-02-26,HG=F,Miedź,4.0925,USD,investing_com
2021-02-25,HG=F,Miedź,4.2635,USD,investing_com
2021-02-24,HG=F,Miedź,4.3015,USD,investing_com
2021-02-23,HG=F,Miedź,4.185,USD,investing_com
2021-02-22,HG=F,Miedź,4.1465,USD,investing_com
2021-02-19,HG=F,Miedź,4.077,USD,investing_com
2021-02-18,HG=F,Miedź,3.905,USD,investing_com
2021-02-17,HG=F,Miedź,3.8235,USD,investing_com
2021-02-16,HG=F,Miedź,3.8345,USD,investing_com
2021-02-15,HG=F,Miedź,3.8218,USD,investing_com
2021-02-14,HG=F,Miedź,3.8003,USD,investing_com
2021-02-12,HG=F,Miedź,3.7875,USD,investing_com
2021-02-11,HG=F,Miedź,3.7735,USD,investing_com
2021-02-10,HG=F,Miedź,3.773,USD,investing_com
2021-02-09,HG=F,Miedź,3.719,USD,investing_com
2021-02-08,HG=F,Miedź,3.6665,USD,investing_com
2021-02-05,HG=F,Miedź,3.627,USD,investing_com
2021-02-04,HG=F,Miedź,3.555,USD,investing_com
2021-02-03,HG=F,Miedź,3.5655,USD,investing_com
2021-02-02,HG=F,Miedź,3.5245,USD,investing_com
2021-02-01,HG=F,Miedź,3.5455,USD,investing_com
2021-01-29,HG=F,Miedź,3.558,USD,investing_com
2021-01-28,HG=F,Miedź,3.58,USD,investing_com
2021-01-27,HG=F,Miedź,3.5575,USD,investing_com
2021-01-26,HG=F,Miedź,3.6195,USD,investing_com
2021-01-25,HG=F,Miedź,3.6295,USD,investing_com
2021-01-22,HG=F,Miedź,3.626,USD,investing_com
2021-01-21,HG=F,Miedź,3.6475,USD,investing_com
2021-01-20,HG=F,Miedź,3.6415,USD,investing_com
2021-01-19,HG=F,Miedź,3.6335,USD,investing_com
2021-01-18,HG=F,Miedź,3.6168,USD,investing_com
2021-01-17,HG=F,Miedź,3.576,USD,investing_com
2021-01-15,HG=F,Miedź,3.602,USD,investing_com
2021-01-14,HG=F,Miedź,3.6645,USD,investing_com
2021-01-13,HG=F,Miedź,3.617,USD,investing_com
2021-01-12,HG=F,Miedź,3.6055,USD,investing_com
2021-01-11,HG=F,Miedź,3.5645,USD,investing_com
2021-01-08,HG=F,Miedź,3.6735,USD,investing_com
2021-01-07,HG=F,Miedź,3.696,USD,investing_com
2021-01-06,HG=F,Miedź,3.6505,USD,investing_com
2021-01-05,HG=F,Miedź,3.6395,USD,investing_com
2021-01-04,HG=F,Miedź,3.5545,USD,investing_com
2021-01-01,HG=F,Miedź,3.52,USD,investing_com
